Sample,Spot name,Collated,CoreRim,Sample protolith type,Country,Region,Region2,Domain,Lithology,Reference,Ref2,long,lat,age76,age76_2s,age638,age638_2s,age735,age735_2s,,
BDW197,BDW 197 73,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1836,18,1874,34,,,,102
BDW197,BDW 197 74,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1809,18,1689,33,,,,93
BDW197,BDW 197 75,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1817,18,1753,34,,,,96
BDW197,BDW 197 76,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1850,19,1883,38,,,,102
BDW197,BDW 197 77,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1823,18,1755,32,,,,96
BDW197,BDW 197 78,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1854,22,1829,38,,,,99
BDW197,BDW 197 79,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1838,18,1753,34,,,,95
BDW197,BDW 197 80,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1726,18,1420,28,,,,78
BDW197,BDW197 10,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1763,18,1745,42,,,,99
BDW197,BDW197 11,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1806,18,1858,39,,,,103
BDW197,BDW197 12,2,R,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1754,18,1483,50,,,,82
BDW197,BDW197 13 prior to trip,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1784,18,1782,61,,,,100
BDW197,BDW197 14,2,inherited,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1734,18,1637,63,,,,94
BDW197,BDW197 16 prior to trip,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1733,18,1608,42,,,,92
BDW197,BDW197 17,2,R,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,2098,34,1804,131,,,,84
BDW197,BDW197 1rep,2,inherited,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1807,18,1878,37,,,,104
BDW197,BDW197 2,2,R,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1789,18,1680,40,,,,93
BDW197,BDW197 20,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,2312,17,2215,59,,,,96
BDW197,BDW197 21,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1758,18,1790,36,,,,102
BDW197,BDW197 3,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,2835,16,2675,72,,,,94
BDW197,BDW197 5rep,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1877,18,1871,38,,,,100
BDW197,BDW197 6,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,2227,17,1837,53,,,,79
BDW197,BDW197 7,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,1755,18,1718,42,,,,98
BDW197,BDW197 9,2,igneous,Detrital,Madagascar,Madagascar - Sahantaha,Madagascar - greater Itremo,Sahantaha,Quartzite,BGS et al. 2008/this study,thisstudy,49.9301,-14.5246,2100,18,2073,63,,,,99
CFE790,58.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,1402,22,849,18,,,,
CFE790,25.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,1683,26,1104,22,,,,
CFE790,64.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,1722,28,991,20,,,,
CFE790,50.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,1768,14,1311,24,,,,
CFE790,24.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,1795,32,1022,30,,,,
CFE790,16.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,1861,38,1181,24,,,,
CFE790,11.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2002,14,1664,30,,,,
CFE790,38.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2062,44,1934,46,,,,
CFE790,57.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2082,20,1980,34,,,,
CFE790,51.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2088,44,2149,48,,,,
CFE790,23.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2093,12,1875,34,,,,
CFE790,6.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2107,16,2011,38,,,,
CFE790,62.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2113,22,1518,30,,,,
CFE790,59.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2120,28,2067,38,,,,
CFE790,15.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2121,56,2218,46,,,,
CFE790,65.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2128,12,1970,36,,,,
CFE790,44.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2181,34,2172,40,,,,
CFE790,14.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2189,30,2318,44,,,,
CFE790,7.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2192,84,2224,48,,,,
CFE790,52.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2213,22,2174,44,,,,
CFE790,39.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2216,78,2129,84,,,,
CFE790,5.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2230,32,2310,52,,,,
CFE790,32.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2289,76,2301,48,,,,
CFE790,42.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2301,44,2754,48,,,,
CFE790,45.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2331,46,2451,60,,,,
CFE790,9.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2335,36,2168,40,,,,
CFE790,49.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2422,20,2550,46,,,,
CFE790,35.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2503,64,2786,76,,,,
CFE790,56.1,2,,Detrital,Madagascar,Madagascar - Southern,Madagascar - greater Itremo,anosyen domain-se madagascar,siliclastic seds,Boger et al. 2014,0,46.54589,-24.08257,2923,64,3111,62,,,,
CH3,CH3 G54.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,2901,109,1827,69,2388,140,,
CH3,CH3 G16.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,2961,87,2115,76,2570,120,,
CH3,CH3 G28.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,2999,68,1739,96,2408,160,,
CH3,CH3 G92.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3017,92,2177,66,2655,104,,
CH3,CH3 G35.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3035,67,2174,74,2653,113,,
CH3,CH3 G75.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3085,76,2114,135,2682,208,,
CH3,CH3 G39.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3118,141,1886,75,2559,178,,
CH3,CH3 G79.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3119,95,2219,78,2694,104,,
CH3,CH3 G67.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3148,67,2212,77,2766,160,,
CH3,CH3 G66.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3159,77,1832,74,2580,171,,
CH3,CH3 G36.2,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3161,164,3025,122,3386,443,,
CH3,CH3 G2.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3163,79,3002,83,3111,159,,
CH3,CH3 G102.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3168,84,3340,83,3222,132,,
CH3,CH3 G25.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3175,83,2708,132,2993,211,,
CH3,CH3 G95.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3178,85,2463,62,2887,113,,
CH3,CH3 G56.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3183,113,2924,64,3146,197,,
CH3,CH3 G12.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3183,113,3225,102,3457,422,,
CH3,CH3 G84.2,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3185,101,3053,110,3192,219,,
CH3,CH3 G77.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3187,88,2015,88,2670,176,,
CH3,CH3 G21.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3190,79,2496,128,2946,219,,
CH3,CH3 G14.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3191,84,2561,92,2945,147,,
CH3,CH3 G73.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3191,75,3324,96,3362,374,,
CH3,CH3 G31.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3196,77,2493,94,2946,179,,
CH3,CH3 G33.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3198,62,2080,85,2692,126,,
CH3,CH3 G30.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3204,148,3240,86,3297,262,,
CH3,CH3 G93.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3210,99,2773,112,3035,156,,
CH3,CH3 G43.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3210,121,2333,71,3001,339,,
CH3,CH3 G40.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3212,153,2766,85,3048,218,,
CH3,CH3 G19.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3222,119,3296,151,3582,530,,
CH3,CH3 G24.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3225,82,3319,103,3462,418,,
CH3,CH3 G80.3,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3225,85,3247,103,3436,330,,
CH3,CH3 G22.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3247,167,3437,152,3327,417,,
CH3,CH3 G91.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3254,112,3323,90,3546,472,,
CH3,CH3 G3.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3279,94,3347,114,3409,257,,
CH3,CH3 G9.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3317,82,2808,117,3109,161,,
CH3,CH3 G5.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3370,78,3416,82,3399,172,,
CH3,CH3 G13.1,1,,Detrital,India,India - Eastern Ghats/Cuddapah Basin,India - Eastern Ghats/Cuddapah Basin,Dharwar Craton,quartzite,Lancaster et al. 2015,0,76.31916667,13.96416667,3438,93,3334,90,3502,229,,
CP183B,CP183B 46,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1709,30,1444,36,,,,118
CP183B,CP183B 41,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1801,18,1677,35,,,,107
CP183B,CP183B 48,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1804,18,1720,35,,,,105
CP183B,CP183B 9,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1813,18,1571,33,,,,115
CP183B,CP183B 23,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1814,18,1663,37,,,,109
CP183B,cp183B 74,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1822,18,1744,38,,,,105
CP183B,CP183B 60,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1828,18,1778,37,,,,103
CP183B,CP183B 21,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1839,18,1541,31,,,,119
CP183B,CP183B 12,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1841,18,1840,38,,,,100
CP183B,CP183B 51,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1843,18,1712,35,,,,108
CP183B,CP183B 30,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1850,18,1812,37,,,,102
CP183B,CP183B 45,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1850,18,1823,38,,,,102
CP183B,CP183B 11,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1850,18,1847,37,,,,100
CP183B,CP183B 55,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1852,28,1822,37,,,,102
CP183B,CP183B 20,2,igneous,Detrital,Madagascar,Madagascar - Maha,Madagascar - greater Itremo,Masora Domain,quartzite,De Waele et al. 2011/this study,thisstudy,47.9749,-20.9805,1855,18,1821,38,,,,102
